mode: set
blackjack/main.go:77.13,78.21 1 1
blackjack/main.go:727.2,727.27 1 0
blackjack/main.go:688.13,689.17 1 0
blackjack/main.go:690.13,691.17 1 0
blackjack/main.go:692.13,693.19 1 0
blackjack/main.go:694.13,695.16 1 0
blackjack/main.go:699.11,700.14 1 0
blackjack/main.go:701.11,702.16 1 0
blackjack/main.go:703.11,704.15 1 0
blackjack/main.go:705.11,706.15 1 0
blackjack/main.go:707.11,708.14 1 0
blackjack/main.go:709.11,710.16 1 0
blackjack/main.go:711.11,712.16 1 0
blackjack/main.go:713.11,714.15 1 0
blackjack/main.go:715.11,716.14 1 0
blackjack/main.go:717.11,718.15 1 0
blackjack/main.go:719.11,720.16 1 0
blackjack/main.go:721.11,722.15 1 0
blackjack/main.go:723.11,724.14 1 0
blackjack/main.go:730.40,733.40 2 0
blackjack/main.go:737.2,737.13 1 0
blackjack/main.go:733.40,735.3 1 0
blackjack/main.go:740.39,741.41 1 0
blackjack/main.go:748.2,748.12 1 0
blackjack/main.go:741.41,743.26 2 0
blackjack/main.go:743.26,745.4 1 0
blackjack/main.go:751.24,752.42 1 0
blackjack/main.go:752.42,757.3 3 0
blackjack/main.go:760.17,762.2 1 1
blackjack/main.go:764.37,765.36 1 1
blackjack/main.go:769.2,769.16 1 1
blackjack/main.go:773.2,773.20 1 1
blackjack/main.go:777.2,777.21 1 1
blackjack/main.go:781.2,781.116 1 1
blackjack/main.go:785.2,785.26 1 1
blackjack/main.go:789.2,789.40 1 1
blackjack/main.go:793.2,793.24 1 1
blackjack/main.go:798.2,801.20 3 1
blackjack/main.go:809.2,809.14 1 0
blackjack/main.go:765.36,767.3 1 0
blackjack/main.go:769.16,771.3 1 0
blackjack/main.go:773.20,775.3 1 0
blackjack/main.go:777.21,779.3 1 0
blackjack/main.go:781.116,783.3 1 0
blackjack/main.go:785.26,787.3 1 1
blackjack/main.go:789.40,791.3 1 0
blackjack/main.go:793.24,796.3 1 0
blackjack/main.go:801.20,802.22 1 1
blackjack/main.go:806.3,806.14 1 1
blackjack/main.go:802.22,804.4 1 0
blackjack/main.go:812.36,813.16 1 1
blackjack/main.go:817.2,817.20 1 1
blackjack/main.go:821.2,821.16 1 1
blackjack/main.go:825.2,825.44 1 1
blackjack/main.go:829.2,829.44 1 1
blackjack/main.go:833.2,833.26 1 1
blackjack/main.go:837.2,837.25 1 1
blackjack/main.go:841.2,842.21 2 1
blackjack/main.go:846.2,846.13 1 0
blackjack/main.go:813.16,815.3 1 0
blackjack/main.go:817.20,819.3 1 0
blackjack/main.go:821.16,823.3 1 0
blackjack/main.go:825.44,827.3 1 1
blackjack/main.go:829.44,831.3 1 0
blackjack/main.go:833.26,835.3 1 1
blackjack/main.go:837.25,839.3 1 1
blackjack/main.go:842.21,844.3 1 1
blackjack/main.go:849.36,850.64 1 0
blackjack/main.go:850.64,851.21 1 0
blackjack/main.go:851.21,853.4 1 0
blackjack/main.go:853.9,855.4 1 0
blackjack/main.go:856.8,858.3 1 0
blackjack/main.go:861.30,862.17 1 1
blackjack/main.go:867.2,867.25 1 1
blackjack/main.go:871.2,871.29 1 1
blackjack/main.go:897.2,900.28 3 1
blackjack/main.go:862.17,865.3 1 0
blackjack/main.go:867.25,869.3 1 1
blackjack/main.go:871.29,872.25 1 1
blackjack/main.go:876.3,876.41 1 1
blackjack/main.go:880.3,880.17 1 1
blackjack/main.go:884.3,884.22 1 1
blackjack/main.go:888.3,888.47 1 1
blackjack/main.go:892.3,892.25 1 1
blackjack/main.go:872.25,874.4 1 0
blackjack/main.go:876.41,878.4 1 1
blackjack/main.go:880.17,882.4 1 0
blackjack/main.go:884.22,886.4 1 0
blackjack/main.go:888.47,890.4 1 0
blackjack/main.go:892.25,894.4 1 1
blackjack/main.go:900.28,903.3 1 0
blackjack/main.go:903.8,904.22 1 1
blackjack/main.go:907.3,907.24 1 1
blackjack/main.go:904.22,906.4 1 1
blackjack/main.go:911.34,914.23 2 0
blackjack/main.go:918.2,918.30 1 0
blackjack/main.go:922.2,922.40 1 0
blackjack/main.go:926.2,926.22 1 0
blackjack/main.go:914.23,916.3 1 0
blackjack/main.go:918.30,920.3 1 0
blackjack/main.go:922.40,924.3 1 0
blackjack/main.go:926.22,928.3 1 0
blackjack/main.go:928.8,929.45 1 0
blackjack/main.go:933.3,933.42 1 0
blackjack/main.go:944.3,944.15 1 0
blackjack/main.go:929.45,931.4 1 0
blackjack/main.go:933.42,935.26 2 0
blackjack/main.go:939.4,939.103 1 0
blackjack/main.go:935.26,937.5 1 0
blackjack/main.go:939.103,941.5 1 0
blackjack/main.go:948.31,949.36 1 0
blackjack/main.go:953.2,953.16 1 0
blackjack/main.go:957.2,957.26 1 0
blackjack/main.go:961.2,961.40 1 0
blackjack/main.go:965.2,968.32 3 0
blackjack/main.go:949.36,951.3 1 0
blackjack/main.go:953.16,955.3 1 0
blackjack/main.go:957.26,959.3 1 0
blackjack/main.go:961.40,963.3 1 0
blackjack/main.go:971.31,972.16 1 0
blackjack/main.go:976.2,976.25 1 0
blackjack/main.go:980.2,980.46 1 0
blackjack/main.go:996.2,998.20 3 0
blackjack/main.go:972.16,974.3 1 0
blackjack/main.go:976.25,978.3 1 0
blackjack/main.go:980.46,981.41 1 0
blackjack/main.go:981.41,982.28 1 0
blackjack/main.go:982.28,983.29 1 0
blackjack/main.go:983.29,985.6 1 0
blackjack/main.go:985.11,987.6 1 0
blackjack/main.go:988.10,990.5 1 0
blackjack/main.go:991.9,993.4 1 0
blackjack/main.go:998.20,999.29 1 0
blackjack/main.go:999.29,1001.4 1 0
blackjack/main.go:1001.9,1002.23 1 0
blackjack/main.go:1002.23,1004.5 1 0
blackjack/main.go:1004.10,1006.5 1 0
blackjack/main.go:1008.8,1010.3 1 0
blackjack/main.go:1013.17,1015.2 1 0
blackjack/main.go:1017.28,1021.27 4 1
blackjack/main.go:1026.2,1026.49 1 1
blackjack/main.go:1029.2,1029.15 1 1
blackjack/main.go:1021.27,1023.3 1 0
blackjack/main.go:1023.8,1025.3 1 1
blackjack/main.go:1026.49,1028.3 1 0
blackjack/main.go:1032.19,1039.35 2 1
blackjack/main.go:1046.2,1046.32 1 1
blackjack/main.go:1039.35,1044.3 3 1
blackjack/main.go:1049.16,1053.55 3 1
blackjack/main.go:1053.55,1056.3 1 1
blackjack/main.go:1056.8,1058.3 1 1
blackjack/main.go:1061.24,1065.31 3 1
blackjack/main.go:1073.2,1075.13 2 1
blackjack/main.go:1065.31,1066.32 1 1
blackjack/main.go:1066.32,1067.20 1 1
blackjack/main.go:1067.20,1069.5 1 1
blackjack/main.go:1078.24,1080.2 1 0
blackjack/main.go:1082.26,1083.39 1 0
blackjack/main.go:1086.2,1088.39 2 0
blackjack/main.go:1105.2,1107.25 2 0
blackjack/main.go:1118.2,1118.39 1 0
blackjack/main.go:1136.2,1138.39 2 0
blackjack/main.go:1141.2,1141.15 1 0
blackjack/main.go:1083.39,1085.3 1 0
blackjack/main.go:1088.39,1091.21 3 0
blackjack/main.go:1095.3,1095.18 1 0
blackjack/main.go:1091.21,1093.4 1 0
blackjack/main.go:1095.18,1097.4 1 0
blackjack/main.go:1097.9,1098.25 1 0
blackjack/main.go:1098.25,1100.5 1 0
blackjack/main.go:1100.10,1102.5 1 0
blackjack/main.go:1107.25,1108.40 1 0
blackjack/main.go:1115.3,1115.16 1 0
blackjack/main.go:1108.40,1109.28 1 0
blackjack/main.go:1109.28,1111.5 1 0
blackjack/main.go:1111.10,1113.5 1 0
blackjack/main.go:1118.39,1122.21 3 0
blackjack/main.go:1126.3,1126.18 1 0
blackjack/main.go:1122.21,1124.4 1 0
blackjack/main.go:1126.18,1128.4 1 0
blackjack/main.go:1128.9,1129.25 1 0
blackjack/main.go:1129.25,1131.5 1 0
blackjack/main.go:1131.10,1133.5 1 0
blackjack/main.go:1138.39,1140.3 1 0
blackjack/main.go:1144.19,1147.36 2 0
blackjack/main.go:1147.36,1151.3 3 0
blackjack/main.go:1154.17,1156.42 1 0
blackjack/main.go:1199.2,1203.37 3 0
blackjack/main.go:1211.2,1214.37 2 0
blackjack/main.go:1222.2,1222.81 1 0
blackjack/main.go:1156.42,1161.31 3 0
blackjack/main.go:1173.3,1173.32 1 0
blackjack/main.go:1161.31,1162.27 1 0
blackjack/main.go:1162.27,1166.5 3 0
blackjack/main.go:1166.10,1170.5 3 0
blackjack/main.go:1173.32,1177.17 3 0
blackjack/main.go:1181.4,1183.24 2 0
blackjack/main.go:1177.17,1180.5 2 0
blackjack/main.go:1183.24,1184.39 1 0
blackjack/main.go:1190.5,1190.46 1 0
blackjack/main.go:1184.39,1185.53 1 0
blackjack/main.go:1185.53,1187.7 1 0
blackjack/main.go:1190.46,1193.6 2 0
blackjack/main.go:1203.37,1205.24 2 0
blackjack/main.go:1205.24,1207.4 1 0
blackjack/main.go:1214.37,1216.24 2 0
blackjack/main.go:1216.24,1218.4 1 0
blackjack/main.go:1225.20,1226.42 1 0
blackjack/main.go:1226.42,1228.90 2 0
blackjack/main.go:1228.90,1232.4 2 0
blackjack/main.go:1236.39,1238.23 2 0
blackjack/main.go:1238.23,1241.3 2 0
blackjack/main.go:1244.33,1246.23 2 0
blackjack/main.go:1246.23,1247.32 1 0
blackjack/main.go:1247.32,1251.4 3 0
blackjack/main.go:1255.32,1258.23 2 0
blackjack/main.go:1258.23,1259.31 1 0
blackjack/main.go:1259.31,1265.4 4 0
blackjack/main.go:1269.44,1270.35 1 0
blackjack/main.go:1270.35,1272.30 2 0
blackjack/main.go:1272.30,1275.4 2 0
blackjack/main.go:1279.61,1280.41 1 0
blackjack/main.go:1280.41,1283.3 2 0
blackjack/main.go:1286.53,1287.42 1 0
blackjack/main.go:1287.42,1290.3 2 0
blackjack/main.go:1293.37,1296.39 2 1
blackjack/main.go:1301.2,1301.16 1 1
blackjack/main.go:1296.39,1299.3 2 1
blackjack/main.go:1304.41,1308.39 3 0
blackjack/main.go:1311.2,1313.21 2 0
blackjack/main.go:1308.39,1310.3 1 0
blackjack/main.go:1316.43,1321.90 3 1
blackjack/main.go:1325.2,1325.39 1 1
blackjack/main.go:1331.2,1331.31 1 1
blackjack/main.go:1335.2,1335.16 1 1
blackjack/main.go:1350.2,1350.14 1 1
blackjack/main.go:1321.90,1323.3 1 1
blackjack/main.go:1325.39,1329.3 3 1
blackjack/main.go:1331.31,1333.3 1 0
blackjack/main.go:1335.16,1336.22 1 1
blackjack/main.go:1345.3,1347.22 3 1
blackjack/main.go:1336.22,1337.41 1 1
blackjack/main.go:1337.41,1339.43 2 1
blackjack/main.go:1339.43,1342.6 2 1
blackjack/main.go:1353.41,1357.15 3 0
blackjack/main.go:1363.2,1363.16 1 0
blackjack/main.go:1368.2,1368.14 1 0
blackjack/main.go:1401.2,1401.26 1 0
blackjack/main.go:1357.15,1359.3 1 0
blackjack/main.go:1359.8,1361.3 1 0
blackjack/main.go:1363.16,1366.3 2 0
blackjack/main.go:1369.11,1371.18 2 0
blackjack/main.go:1372.11,1373.20 1 0
blackjack/main.go:1374.11,1376.18 2 0
blackjack/main.go:1377.11,1378.17 1 0
blackjack/main.go:1379.11,1380.27 1 0
blackjack/main.go:1381.11,1383.18 2 0
blackjack/main.go:1384.11,1385.48 1 0
blackjack/main.go:1386.11,1387.16 1 0
blackjack/main.go:1388.11,1390.29 2 0
blackjack/main.go:1391.11,1393.29 2 0
blackjack/main.go:1394.11,1396.13 2 0
blackjack/main.go:1397.10,1398.8 1 0
blackjack/main.go:1404.43,1405.18 1 1
blackjack/main.go:1405.18,1408.17 2 1
blackjack/main.go:1415.3,1415.40 1 1
blackjack/main.go:1408.17,1413.4 4 1
blackjack/main.go:1419.26,1421.23 2 0
blackjack/main.go:1421.23,1423.3 1 0
blackjack/main.go:1426.29,1428.23 2 0
blackjack/main.go:1428.23,1432.3 3 0
blackjack/main.go:1435.28,1436.23 1 1
blackjack/main.go:1436.23,1438.3 1 0
blackjack/main.go:1438.8,1439.24 1 1
blackjack/main.go:1439.24,1441.4 1 1
blackjack/main.go:1441.9,1443.4 1 1
blackjack/main.go:1447.34,1448.17 1 1
blackjack/main.go:1448.17,1449.27 1 1
blackjack/main.go:1449.27,1450.37 1 1
blackjack/main.go:1450.37,1452.5 1 1
blackjack/main.go:1452.10,1454.27 1 1
blackjack/main.go:1458.5,1458.31 1 1
blackjack/main.go:1454.27,1456.6 1 0
blackjack/main.go:1458.31,1462.100 3 1
blackjack/main.go:1462.100,1465.7 2 1
blackjack/main.go:1465.12,1468.7 2 1
blackjack/main.go:1469.11,1471.6 1 1
blackjack/main.go:1473.9,1475.4 1 1
blackjack/main.go:1476.8,1478.3 1 0
blackjack/main.go:1481.35,1483.2 1 1
blackjack/main.go:1485.30,1486.25 1 0
blackjack/main.go:1490.2,1493.39 3 0
blackjack/main.go:1501.2,1501.16 1 0
blackjack/main.go:1486.25,1488.3 1 0
blackjack/main.go:1493.39,1495.13 2 0
blackjack/main.go:1498.3,1498.43 1 0
blackjack/main.go:1495.13,1497.4 1 0
blackjack/main.go:1504.33,1505.25 1 0
blackjack/main.go:1509.2,1509.60 1 0
blackjack/main.go:1505.25,1507.3 1 0
blackjack/main.go:1512.41,1513.25 1 0
blackjack/main.go:1517.2,1520.45 3 0
blackjack/main.go:1529.2,1529.19 1 0
blackjack/main.go:1513.25,1515.3 1 0
blackjack/main.go:1520.45,1521.12 1 0
blackjack/main.go:1524.3,1524.18 1 0
blackjack/main.go:1521.12,1523.4 1 0
blackjack/main.go:1524.18,1525.9 1 0
blackjack/main.go:1532.40,1533.25 1 0
blackjack/main.go:1537.2,1540.45 3 0
blackjack/main.go:1549.2,1549.19 1 0
blackjack/main.go:1533.25,1535.3 1 0
blackjack/main.go:1540.45,1541.12 1 0
blackjack/main.go:1544.3,1544.18 1 0
blackjack/main.go:1541.12,1543.4 1 0
blackjack/main.go:1544.18,1545.9 1 0
blackjack/main.go:1552.38,1553.19 1 0
blackjack/main.go:1560.2,1560.14 1 0
blackjack/main.go:1553.19,1554.23 1 0
blackjack/main.go:1554.23,1556.4 1 0
blackjack/main.go:1556.9,1558.4 1 0
blackjack/main.go:1563.30,1564.25 1 0
blackjack/main.go:1568.2,1570.39 2 0
blackjack/main.go:1581.2,1581.16 1 0
blackjack/main.go:1564.25,1566.3 1 0
blackjack/main.go:1570.39,1575.47 3 0
blackjack/main.go:1575.47,1577.9 2 0
blackjack/main.go:1584.35,1585.25 1 0
blackjack/main.go:1585.25,1586.20 1 0
blackjack/main.go:1586.20,1587.24 1 0
blackjack/main.go:1587.24,1588.22 1 0
blackjack/main.go:1588.22,1590.6 1 0
blackjack/main.go:1590.11,1592.6 1 0
blackjack/main.go:1593.10,1595.5 1 0
blackjack/main.go:1596.9,1598.4 1 0
blackjack/main.go:1599.8,1601.3 1 0
blackjack/main.go:1604.38,1606.2 1 0
blackjack/main.go:1608.36,1610.2 1 0
blackjack/main.go:1612.37,1614.2 1 0
blackjack/main.go:1616.38,1617.28 1 0
blackjack/main.go:1621.2,1621.16 1 0
blackjack/main.go:1625.2,1627.34 2 0
blackjack/main.go:1631.2,1631.30 1 0
blackjack/main.go:1617.28,1619.3 1 0
blackjack/main.go:1621.16,1623.3 1 0
blackjack/main.go:1627.34,1629.3 1 0
blackjack/main.go:1634.46,1635.28 1 0
blackjack/main.go:1639.2,1639.16 1 0
blackjack/main.go:1643.2,1645.34 2 0
blackjack/main.go:1649.2,1649.266 1 0
blackjack/main.go:1635.28,1637.3 1 0
blackjack/main.go:1639.16,1641.3 1 0
blackjack/main.go:1645.34,1647.3 1 0
blackjack/main.go:1652.50,1653.28 1 0
blackjack/main.go:1657.2,1657.16 1 0
blackjack/main.go:1661.2,1663.34 2 0
blackjack/main.go:1667.2,1669.79 1 0
blackjack/main.go:1653.28,1655.3 1 0
blackjack/main.go:1657.16,1659.3 1 0
blackjack/main.go:1663.34,1665.3 1 0
blackjack/main.go:1672.41,1673.28 1 0
blackjack/main.go:1677.2,1677.16 1 0
blackjack/main.go:1681.2,1683.34 2 0
blackjack/main.go:1687.2,1687.33 1 0
blackjack/main.go:1673.28,1675.3 1 0
blackjack/main.go:1677.16,1679.3 1 0
blackjack/main.go:1683.34,1685.3 1 0
blackjack/main.go:1690.46,1691.28 1 0
blackjack/main.go:1695.2,1695.16 1 0
blackjack/main.go:1699.2,1701.34 2 0
blackjack/main.go:1705.2,1705.38 1 0
blackjack/main.go:1691.28,1693.3 1 0
blackjack/main.go:1695.16,1697.3 1 0
blackjack/main.go:1701.34,1703.3 1 0
blackjack/main.go:1708.43,1709.28 1 0
blackjack/main.go:1713.2,1713.16 1 0
blackjack/main.go:1717.2,1719.34 2 0
blackjack/main.go:1723.2,1723.35 1 0
blackjack/main.go:1709.28,1711.3 1 0
blackjack/main.go:1713.16,1715.3 1 0
blackjack/main.go:1719.34,1721.3 1 0
blackjack/main.go:1726.54,1727.27 1 0
blackjack/main.go:1727.27,1728.27 1 0
blackjack/main.go:1728.27,1729.14 1 0
blackjack/main.go:1729.14,1731.121 2 0
blackjack/main.go:1731.121,1733.6 1 0
blackjack/main.go:1733.11,1735.6 1 0
blackjack/main.go:1736.10,1739.5 1 0
blackjack/main.go:1740.9,1742.4 1 0
blackjack/main.go:1743.8,1745.3 1 0
blackjack/main.go:1748.66,1749.27 1 0
blackjack/main.go:1749.27,1750.35 1 0
blackjack/main.go:1750.35,1751.14 1 0
blackjack/main.go:1751.14,1753.129 2 0
blackjack/main.go:1753.129,1755.6 1 0
blackjack/main.go:1755.11,1757.6 1 0
blackjack/main.go:1758.10,1760.5 1 0
blackjack/main.go:1761.9,1763.4 1 0
blackjack/main.go:1764.8,1766.3 1 0
blackjack/main.go:1769.38,1770.28 1 0
blackjack/main.go:1774.2,1774.16 1 0
blackjack/main.go:1778.2,1780.34 2 0
blackjack/main.go:1784.2,1786.138 2 0
blackjack/main.go:1770.28,1772.3 1 0
blackjack/main.go:1774.16,1776.3 1 0
blackjack/main.go:1780.34,1782.3 1 0
blackjack/main.go:1789.17,1802.68 12 0
blackjack/main.go:1802.68,1804.3 1 0
blackjack/main.go:1807.37,1808.12 1 0
blackjack/main.go:1812.2,1813.16 2 0
blackjack/main.go:1817.2,1818.16 2 0
blackjack/main.go:1822.2,1822.12 1 0
blackjack/main.go:1808.12,1810.3 1 0
blackjack/main.go:1813.16,1815.3 1 0
blackjack/main.go:1818.16,1820.3 1 0
blackjack/main.go:1825.24,1826.11 1 0
blackjack/main.go:1829.2,1829.10 1 0
blackjack/main.go:1826.11,1828.3 1 0
blackjack/main.go:1832.24,1833.11 1 1
blackjack/main.go:1836.2,1836.10 1 0
blackjack/main.go:1833.11,1835.3 1 1
blackjack/main.go:1839.26,1846.2 6 1
blackjack/main.go:1848.24,1855.2 6 0
blackjack/main.go:1857.19,1858.37 1 0
blackjack/main.go:1867.2,1867.26 1 0
blackjack/main.go:1858.37,1859.40 1 0
blackjack/main.go:1859.40,1860.20 1 0
blackjack/main.go:1860.20,1863.5 2 0
blackjack/main.go:1870.20,1871.42 1 0
blackjack/main.go:1871.42,1876.44 4 0
blackjack/main.go:1896.3,1899.45 2 0
blackjack/main.go:1876.44,1879.4 1 0
blackjack/main.go:1879.9,1879.44 1 0
blackjack/main.go:1879.44,1882.4 1 0
blackjack/main.go:1882.9,1882.36 1 0
blackjack/main.go:1882.36,1885.4 1 0
blackjack/main.go:1885.9,1885.39 1 0
blackjack/main.go:1885.39,1888.4 1 0
blackjack/main.go:1888.9,1888.36 1 0
blackjack/main.go:1888.36,1891.4 1 0
blackjack/main.go:1891.9,1891.44 1 0
blackjack/main.go:1891.44,1893.4 1 0
blackjack/main.go:1903.24,1904.42 1 0
blackjack/main.go:1950.2,1950.26 1 0
blackjack/main.go:1904.42,1908.38 3 0
blackjack/main.go:1908.38,1913.4 3 0
blackjack/main.go:1913.9,1913.46 1 0
blackjack/main.go:1913.46,1918.4 3 0
blackjack/main.go:1918.9,1918.51 1 0
blackjack/main.go:1918.51,1923.4 3 0
blackjack/main.go:1923.9,1923.52 1 0
blackjack/main.go:1923.52,1928.4 3 0
